Seq, Rot x, Rot y, Rot z, Vel x, Vel y, Vel z, Acc x, Acc y, Acc z, Time(m.d.y h:m:s.ms)
164, 1.93333, 0.352142, 347.13, -0.00195312, 0, -0.000976562, -0.0722656, 0.387695, -9.80176, 1.11.2022 19:4:43.522
165, 1.93333, 0.352142, 347.13, 0, 0, 0, -0.0292969, 0.367188, -9.8125, 1.11.2022 19:4:43.530
166, 1.94027, 0.351359, 347.13, 0, 0, 0, -0.123047, 0.374023, -9.82031, 1.11.2022 19:4:43.538
167, 1.94027, 0.351359, 347.13, 0.00195312, 0, 0, -0.0673828, 0.344727, -9.79395, 1.11.2022 19:4:43.546
168, 1.94026, 0.351244, 347.123, 0.000976562, -0.000976562, 0, -0.0078125, 0.296875, -9.80762, 1.11.2022 19:4:43.554
169, 1.94026, 0.351244, 347.123, 0.000976562, -0.000976562, 0, -0.108398, 0.335938, -9.8291, 1.11.2022 19:4:43.562
170, 1.94026, 0.351244, 347.123, 0, -0.000976562, -0.00195312, -0.00195312, 0.305664, -9.75586, 1.11.2022 19:4:43.570
171, 1.94026, 0.351244, 347.123, 0, 0, -0.00195312, -0.0371094, 0.324219, -9.81641, 1.11.2022 19:4:43.578
172, 1.94027, 0.351359, 347.13, -0.00292969, -0.000976562, -0.00195312, -0.0576172, 0.341797, -9.77539, 1.11.2022 19:4:43.586
173, 1.93949, 0.34441, 347.13, -0.00195312, -0.000976562, -0.000976562, -0.000976562, 0.308594, -9.80078, 1.11.2022 19:4:43.594
174, 1.93949, 0.34441, 347.13, -0.00195312, -0.00195312, -0.000976562, -0.0488281, 0.300781, -9.82617, 1.11.2022 19:4:43.602
175, 1.93949, 0.34441, 347.13, -0.00195312, -0.00195312, -0.000976562, -0.046875, 0.34375, -9.82715, 1.11.2022 19:4:43.610
176, 1.93949, 0.34441, 347.13, -0.00195312, -0.000976562, -0.000976562, -0.015625, 0.345703, -9.8252, 1.11.2022 19:4:43.618
177, 1.93871, 0.337461, 347.13, 0, -0.000976562, -0.00195312, -0.0898438, 0.350586, -9.8291, 1.11.2022 19:4:43.626
178, 1.93871, 0.337461, 347.13, -0.00195312, -0.000976562, -0.00195312, -0.0625, 0.342773, -9.80371, 1.11.2022 19:4:43.634
179, 1.93871, 0.337461, 347.13, -0.00195312, -0.000976562, -0.000976562, -0.0507812, 0.329102, -9.81836, 1.11.2022 19:4:43.642
180, 1.93871, 0.337461, 347.13, 0, 0, -0.000976562, -0.0878906, 0.34082, -9.74609, 1.11.2022 19:4:43.650
181, 1.93871, 0.337461, 347.13, 0.000976562, 0, -0.000976562, -0.0390625, 0.296875, -9.80273, 1.11.2022 19:4:43.658
182, 1.93793, 0.330512, 347.13, 0.000976562, -0.000976562, -0.000976562, -0.0751953, 0.314453, -9.82324, 1.11.2022 19:4:43.666
183, 1.93793, 0.330512, 347.13, 0, -0.000976562, -0.000976562, -0.105469, 0.316406, -9.79199, 1.11.2022 19:4:43.674
184, 1.93793, 0.330512, 347.13, 0, -0.000976562, -0.000976562, -0.0302734, 0.317383, -9.83105, 1.11.2022 19:4:43.682
